,shape2D_Elongation,shape2D_MajorAxisLength,shape2D_MaximumDiameter,shape2D_MeshSurface,shape2D_MinorAxisLength,shape2D_Perimeter,shape2D_PerimeterSurfaceRatio,shape2D_PixelSurface,shape2D_Sphericity,firstorder_10Percentile,firstorder_90Percentile,firstorder_Energy,firstorder_Entropy,firstorder_InterquartileRange,firstorder_Kurtosis,firstorder_Maximum,firstorder_MeanAbsoluteDeviation,firstorder_Mean,firstorder_Median,firstorder_Minimum,firstorder_Range,firstorder_RobustMeanAbsoluteDeviation,firstorder_RootMeanSquared,firstorder_TotalEnergy,firstorder_Uniformity,firstorder_Variance,glcm_Autocorrelation,glcm_ClusterProminence,glcm_ClusterTendency,glcm_Contrast,glcm_Correlation,glcm_DifferenceAverage,glcm_DifferenceEntropy,glcm_DifferenceVariance,glcm_Id,glcm_Idm,glcm_Idmn,glcm_Idn,glcm_Imc1,glcm_Imc2,glcm_InverseVariance,glcm_JointAverage,glcm_JointEnergy,glcm_JointEntropy,glcm_MCC,glcm_MaximumProbability,glcm_SumAverage,glcm_SumEntropy,glcm_SumSquares,glszm_GrayLevelNonUniformity,glszm_GrayLevelNonUniformityNormalized,glszm_GrayLevelVariance,glszm_HighGrayLevelZoneEmphasis,glszm_LargeAreaEmphasis,glszm_LargeAreaHighGrayLevelEmphasis,glszm_LargeAreaLowGrayLevelEmphasis,glszm_LowGrayLevelZoneEmphasis,glszm_SizeZoneNonUniformity,glszm_SizeZoneNonUniformityNormalized,glszm_SmallAreaEmphasis,glszm_SmallAreaHighGrayLevelEmphasis,glszm_SmallAreaLowGrayLevelEmphasis,glszm_ZoneEntropy,glszm_ZonePercentage,glszm_ZoneVariance,glrlm_GrayLevelNonUniformity,glrlm_GrayLevelNonUniformityNormalized,glrlm_GrayLevelVariance,glrlm_HighGrayLevelRunEmphasis,glrlm_LongRunEmphasis,glrlm_LongRunHighGrayLevelEmphasis,glrlm_LongRunLowGrayLevelEmphasis,glrlm_LowGrayLevelRunEmphasis,glrlm_RunEntropy,glrlm_RunLengthNonUniformity,glrlm_RunLengthNonUniformityNormalized,glrlm_RunPercentage,glrlm_RunVariance,glrlm_ShortRunEmphasis,glrlm_ShortRunHighGrayLevelEmphasis,glrlm_ShortRunLowGrayLevelEmphasis,ngtdm_Busyness,ngtdm_Coarseness,ngtdm_Complexity,ngtdm_Contrast,ngtdm_Strength,gldm_DependenceEntropy,gldm_DependenceNonUniformity,gldm_DependenceNonUniformityNormalized,gldm_DependenceVariance,gldm_GrayLevelNonUniformity,gldm_GrayLevelVariance,gldm_HighGrayLevelEmphasis,gldm_LargeDependenceEmphasis,gldm_LargeDependenceHighGrayLevelEmphasis,gldm_LargeDependenceLowGrayLevelEmphasis,gldm_LowGrayLevelEmphasis,gldm_SmallDependenceEmphasis,gldm_SmallDependenceHighGrayLevelEmphasis,gldm_SmallDependenceLowGrayLevelEmphasis
firstorder_90Percentile,0.017806805921687357,0.3042340895228231,0.3599240203276052,0.3511621981866329,0.4462278908560112,0.4219974476042525,0.40991609488743075,0.3511611987461709,0.19167471114291332,0.6439622125504708,1.0,0.3554833897199562,0.35135588327219175,0.8650664513921468,0.3567307972153911,0.9378887774662391,0.8633041738013951,0.9635968570490594,0.9657282713480296,0.14611816731686977,0.7888462672926364,0.8634103380837025,0.9637822922700318,0.3554833897199562,0.3114421980393401,0.7824432348348986,0.3628884815980785,0.7037881131905589,0.7093676282017427,0.5709537292770651,0.7231499395387538,0.583077145169508,0.5955995051625379,0.5735487738759592,0.5954120663429732,0.5972522584917206,0.5715959602592745,0.5842612396606676,0.7308771225588018,0.6680330232817709,0.5964043245379957,0.25707049715552743,0.011010230954435922,0.11002285439620882,0.5467012052886695,0.07054883039296478,0.25806682125552216,0.544011897955652,0.49305662854942195,0.14658276098341788,0.30173087336801424,0.47030033304016416,0.30122917904499824,0.6364812541096883,0.6418705233901273,0.6235497477078126,0.08985457452640613,0.16321242875647604,0.5836869190638395,0.5914348389730234,0.0026830537037396468,0.25829415430934227,0.7451325246188886,0.5979407283119522,0.638150390796254,0.18976931177604484,0.3087803387112572,0.4908522014368849,0.30402831419097887,0.61404284937344,0.5287347031716466,0.19864791132499476,0.08489900631876092,0.5802434840452836,0.28854874851522855,0.6004796543287804,0.6050555033860897,0.6156305952269506,0.6055614633899713,0.21324870537003768,0.14687313211602707,0.10485255228578656,0.27662540936475816,0.5356921190840509,0.2950811724753701,0.21234477738425914,0.7696755726312866,0.20884224960157693,0.5832900205308803,0.6000703143487653,0.20421721267171633,0.4980360272386934,0.30485045573478387,0.6142664557921619,0.6344014576134502,0.6262307480149681,0.08181368802022879,0.5965537506025202,0.44350660979279244,0.46190377999362875
firstorder_Energy,0.3797787821970594,0.8745440925215141,0.9231744861794502,0.9999861435573675,0.8942922254719844,0.9119402344739644,0.7442634696365332,0.9999861382944051,0.2921559651749282,0.056068613741674315,0.3554833897199562,1.0,0.018746613798187966,0.40916242914787326,0.1094946188685673,0.47459065339030176,0.42479149199480865,0.275491971167727,0.27211563804408295,0.3888261993287977,0.5292029824199828,0.412289708057106,0.2756613727803685,1.0,0.01991038133365219,0.3488694382662311,0.023843820270909723,0.20462740476896288,0.1765480825912565,0.4935499325975303,0.45980877713060314,0.4785976297353313,0.4510298825693412,0.49687376430934554,0.4289410450788081,0.41384942077855924,0.49262749542750184,0.4732571506943737,0.31332476144565996,0.3090197750463581,0.41673824606897886,0.016549130147417476,0.06988822949894234,0.21760674935489763,0.27241568643399006,0.0008178667047701428,0.01853733189343471,0.15449569393077847,0.03421915267411782,0.9540801210023081,0.002238069909683049,0.05707082770992214,0.018901789300848376,0.35110583383931515,0.3037080123634548,0.30849158933218646,0.19194489852336577,0.9348200348743871,0.43524189466216173,0.42214946875080006,0.23298984273232023,0.3092613643750741,0.32209766652513844,0.41713673404160834,0.33473953399742773,0.964290477348839,0.014582342876113352,0.0414971806939158,0.01657234590826676,0.3928234246380583,0.17694403708263373,0.020429544118985662,0.1721889420511744,0.14385193556862452,0.9923757904774878,0.413377396305804,0.40615239699533956,0.389052366013361,0.4060006182114864,0.08346041884726582,0.2132148958803555,0.9091076313156901,0.7693556221375724,0.349317102825694,0.5174500264790162,0.7468727870388165,0.38344380498322966,0.9592551429316357,0.48660816112331184,0.39678013643537585,0.9657990326701508,0.0359667392908722,0.015915841592351952,0.3948909787649915,0.33626795982716307,0.3882423594177937,0.1654838261402509,0.4807140948973283,0.4769003038191883,0.4654543061525983
firstorder_Entropy,0.047348899591307704,0.0028701499040720557,0.021623222331655235,0.02023670494488425,0.041784508198252954,0.031496372148807676,0.08731570600640857,0.020237338528216617,0.06365265751181974,0.034214006602908936,0.35135588327219175,0.018746613798187966,1.0,0.43758264657042684,0.9038064690019358,0.09384746356634015,0.4250157139063148,0.2731075959454065,0.2799000426436883,0.25918185846676944,0.03413128860072132,0.4346693998226817,0.27333322367861534,0.018746613798187893,0.987196999737996,0.40832875175108074,0.16070473049060308,0.5939741156963525,0.7612082530745075,0.266343659343608,0.3221198623505303,0.2637084197405206,0.23214567154537488,0.2577507628875725,0.2207216740122437,0.20382363815483143,0.2681567285121525,0.2616234422538564,0.41216603967301096,0.4392504762678771,0.20991568001740946,0.08006197637505869,0.8554157661857679,0.798873157748077,0.21349106892480857,0.8465491460069171,0.08264734405156632,0.9411753397778183,0.9141671849223002,0.2120962423887221,0.9903255875507283,0.9204764591775318,0.17705802187018693,0.0024826029634952597,0.0939723919299052,0.152026972254369,0.28830844010524825,0.04419151597983439,0.21466146877588452,0.19388104554100402,0.2552285369914519,0.2881679438152713,0.6298248044615451,0.17715006018584867,0.03995037281424565,0.22379145436354583,0.9880269799369777,0.9158424634303182,0.1759574693606631,0.12354293763519932,0.09662961377652927,0.2639327479698479,0.29046307327944415,0.9252312015024682,0.03576740937744501,0.16982780970947714,0.15468181302409892,0.1155045958480457,0.1540787975924172,0.19933119787529816,0.2907763404621337,0.11671995456863353,0.06818089807679384,0.3189764936417874,0.5991525347189108,0.020753976590411664,0.6109763388456513,0.028380461961484103,0.2676956376269721,0.1776256930432318,0.22616953869952328,0.9138462338898818,0.17532229068580463,0.129679007524544,0.00878512624334337,0.03186624731644846,0.2912184100637137,0.2328253362560684,0.2858120213388001,0.27774573926304724
firstorder_InterquartileRange,0.08196871270608151,0.37405509992892516,0.4172640395988562,0.40597210920612553,0.5078383500676327,0.5137856436249604,0.38856742961903934,0.4059716957026994,0.28479467970060185,0.1742700477781127,0.8650664513921468,0.40916242914787326,0.43758264657042684,1.0,0.3697886963847261,0.8454581450343094,0.99921761785723,0.7008421819552342,0.710592890280442,0.5082097875033574,0.8665740394342931,0.9998932263679203,0.7013440127663854,0.40916242914787326,0.37265519092196214,0.9645680063313768,0.4105571745074318,0.8942125197155268,0.8614461676016223,0.5912768032234342,0.7844413018767709,0.6365724667959164,0.6855551829617226,0.5951574840111877,0.7011869955286831,0.7144754535812442,0.5962263268720331,0.645345985233109,0.9045067990858793,0.7545644259241252,0.710271040373295,0.28511900878603186,0.0037512378797636887,0.13122574921034919,0.610946828659323,0.05094296424218841,0.2857282469753098,0.6326390749047333,0.642024874725943,0.14569255861567293,0.36719398701381456,0.6146726513095782,0.3490507506629677,0.8059119011630405,0.8224801082145518,0.7925202639122402,0.05556075870377519,0.15899476891764242,0.67556655922225,0.695890249610947,0.019011564795648504,0.2530219920801932,0.9004939115691017,0.7109720222949051,0.8180168587765195,0.2043894892252103,0.3709995317484407,0.636310909027792,0.3534089299707786,0.7477052336133516,0.6416436309816834,0.282463301434113,0.05341697234472348,0.7103523146233812,0.32159782368940854,0.7164136951846685,0.7272356010302695,0.7521965022535653,0.7279847679343083,0.24028582759750708,0.1269922250324837,0.0918388770425099,0.2634597955430514,0.5811652093211754,0.28518131585858364,0.19870723292505438,0.9056450017064551,0.21853284719500862,0.6474444950043403,0.7341686799639513,0.22419202585167697,0.6438184448501431,0.35468924676008595,0.7603976932203157,0.7976626180729232,0.7737519461262075,0.05092552204840619,0.6786572404407051,0.5179624304711146,0.48657652392104034
firstorder_Kurtosis,0.037166188758213765,0.15222635892121564,0.13098621930000026,0.10803890423853724,0.16225305204567259,0.15961619603513794,0.23098190530323467,0.10803862427441405,0.012192283428350431,0.1531591610840856,0.3567307972153911,0.1094946188685673,0.9038064690019358,0.3697886963847261,1.0,0.12146244698385258,0.3528083818274371,0.31978950915180204,0.3260056308104649,0.3467657285194586,0.04884849790662495,0.36534405057563385,0.31988634675184674,0.1094946188685672,0.9441254771058287,0.2976621723129028,0.053877616111266916,0.4025843785883395,0.6033816010993635,0.2411879272478365,0.2716851867006909,0.27473693321996784,0.2808975828513091,0.231829358700734,0.2885509192631091,0.2838017386861815,0.2476422152470723,0.28108947000413714,0.25700808475122094,0.3150944962405811,0.28725360280758194,0.011607989463209078,0.890722136832736,0.7992135932473967,0.3212232182053039,0.9157227688800459,0.008676784333261238,0.8516996864928134,0.7380046264823303,0.03869854423746977,0.9411329612237918,0.7453564086870508,0.067689748054553,0.1288883257055188,0.04138071641824145,0.01651159126918699,0.24452384466395222,0.14975740372287127,0.2831862957597348,0.27494095727832285,0.18504745787937665,0.267217385672164,0.49035353596609643,0.26329398805373205,0.09171501007160823,0.07057149550562024,0.9436078810583798,0.7392492127244104,0.06553385193028352,0.22811336150568717,0.03496148854974331,0.1854294224069702,0.25276345653603294,0.7969246236246732,0.11707203608342735,0.25854564727858376,0.24942668561977704,0.22275001305081485,0.24871110521972176,0.10038363275785098,0.2622348578282128,0.09553430964846354,0.14044604131499022,0.3021888874012106,0.5280621114282719,0.270755924812945,0.5049834245071942,0.15219443545541134,0.2861281184884035,0.2723927555837132,0.0799125706322284,0.7368177249460917,0.06452848212845703,0.2326118200727865,0.12796793632142833,0.07280331982396471,0.25522455326919924,0.2729483569442502,0.2646779666777515,0.2624144896644075
firstorder_Maximum,0.09582083221909991,0.41224510739929765,0.4745174093320907,0.47103791873060386,0.5364677377662201,0.5189305350866499,0.47625778309624406,0.47103728380349996,0.2405522828034854,0.5497293495839799,0.9378887774662391,0.47459065339030176,0.09384746356634015,0.8454581450343094,0.12146244698385258,1.0,0.8508660002206937,0.8789426352960272,0.8756711224027486,0.35250012726754887,0.9223154956178001,0.8446544896189724,0.8791434331623411,0.47459065339030154,0.06023587113649797,0.7477101244503367,0.24337221865950368,0.5969395377065221,0.5592325188453402,0.7502252007934358,0.7576169878418019,0.7619203550896034,0.762684746642104,0.7509495524586828,0.7554986312888359,0.7498648400105951,0.7517072616585779,0.7621655437274855,0.713833021530491,0.6607180856467931,0.7513997730396106,0.14203078860182664,0.23762980063199146,0.3709423836629356,0.6965654235069441,0.1684901354763101,0.14258018076194104,0.34361779703761175,0.25720277466360714,0.30334803671929766,0.04518473574565903,0.22748883396094574,0.16422959185051622,0.7150000136221123,0.6590569273909803,0.6949607512344169,0.10113404249830701,0.2661786847109171,0.7415258395205048,0.7416960311640676,0.20933860660811102,0.3084139259883374,0.6611850483473064,0.7426118823138619,0.6998887527779234,0.35519063719410926,0.05630228439330406,0.25276185714612326,0.16832040948771396,0.7390163938527751,0.47929944612171055,0.2423102534691806,0.09305860153077561,0.3799952872136951,0.4069167323710456,0.7425982296962401,0.741668602027187,0.7375618591416578,0.7418307660568538,0.05333606878721825,0.16762065296116088,0.23320948738027986,0.3703099880170449,0.7181027946583152,0.541725824959656,0.2726755215810041,0.7036905646866854,0.3111661274490727,0.7639209498736319,0.7408259325243304,0.3718307744377287,0.26166484660641626,0.1696144294067927,0.7396907545557805,0.6867513316436041,0.7464932553720258,0.0889103989349523,0.7668093142175697,0.6697082883073796,0.5714481791901276
firstorder_MeanAbsoluteDeviation,0.07817620955802042,0.3810149589795471,0.42586035191734556,0.421659352806537,0.5218914830429289,0.5214439811973701,0.4000680206985979,0.4216589337253669,0.27950942420572555,0.17043414519586264,0.8633041738013951,0.42479149199480865,0.4250157139063148,0.99921761785723,0.3528083818274371,0.8508660002206937,1.0,0.6975693355907427,0.7066456136828317,0.5215535339183874,0.8762848240848765,0.9994840918974223,0.6980723860200286,0.4247914919948086,0.36070598463865555,0.9638951868627939,0.4078169906370318,0.8912230678798195,0.8540241826000217,0.6050875792357587,0.7920237072206116,0.650601760641574,0.6989658620424322,0.608901022013214,0.71412167688678,0.7268966847793744,0.6101342607278366,0.65936054584479,0.9085348476423571,0.7603951689350222,0.7228421667826563,0.2825218022885671,0.008596799614361465,0.1468695293512776,0.6208216456707528,0.03792220211458009,0.2830347050929297,0.6249401345697361,0.6280911440251321,0.16378859636130993,0.35431818277357774,0.6000697415897335,0.34520873415004355,0.8142488382940971,0.8267611256918571,0.8002300751163962,0.06068772754701548,0.17079918841247796,0.6901166612623871,0.7099291818135256,0.02897155010965738,0.26198880379691625,0.9013414143214943,0.7244328345938624,0.8249456406903525,0.2237204704520528,0.3588338930812425,0.6222848322594666,0.3497017918286335,0.7596839420835904,0.6435563943433646,0.28363043502932894,0.05810019781257566,0.7029576028773282,0.3364792580735809,0.7297040562726262,0.7400929397047086,0.7638945981756046,0.7408510410199328,0.23470156670827325,0.13295808166896894,0.10335820627318108,0.2710336227784918,0.5919855522783779,0.30560591052558955,0.20352673841446478,0.9071490623269666,0.2312234566451751,0.6616871585756255,0.7455504096828687,0.24384945243353992,0.6299928844651318,0.3510316125161137,0.771165892533886,0.8037210853289549,0.7841925033417741,0.0554738630428583,0.6929789991202127,0.5319638005919661,0.4991905112556266
firstorder_Mean,0.022320115362352084,0.2251080053185573,0.28115408491540234,0.2709907710525886,0.35556741426059074,0.32041259250493,0.3664569084943571,0.2709895554627051,0.12571694770944555,0.8232338651270079,0.9635968570490594,0.275491971167727,0.2731075959454065,0.7008421819552342,0.31978950915180204,0.8789426352960272,0.6975693355907427,1.0,0.9991700182270344,0.06573451633163792,0.6555764219084413,0.6983899982955533,0.9999997268630656,0.27549197116773066,0.24969209046929008,0.6043200427050128,0.3140459356666546,0.5313916840249415,0.5572950634586779,0.49030796943613125,0.6052158526344116,0.48342995546319056,0.4758700188477994,0.4919735119566526,0.4677936011274906,0.4638417895818243,0.4885225443558476,0.4804833869357373,0.5566813160121873,0.5431135622786107,0.4646611928058186,0.23048807731193635,0.01835801503501135,0.07974636443140047,0.44778408119693974,0.078264931692722,0.2316112153055979,0.44014430633832563,0.3699368026203131,0.11630080222263488,0.23963164272272108,0.35264937243928585,0.2598936985170985,0.47488813178288425,0.48055872879027667,0.4579714558613898,0.10590936297128654,0.1359978896434465,0.46315192417527523,0.46378442509782475,0.025938357520791506,0.2365442817059247,0.5804548663910326,0.4656078063771325,0.4721721885320732,0.1461780222556017,0.24697976555303852,0.3699776162928724,0.26145158128618956,0.4703209937275647,0.42214325901963445,0.12028538066505436,0.10071609381345274,0.4510710779165203,0.22670617922756175,0.4664497804534863,0.4675965080128693,0.47045334645069736,0.46791501766809074,0.19365767468059808,0.14857707004584275,0.08762311680444455,0.2467407457407172,0.4481630760082915,0.256335252901705,0.191644418178909,0.6118633764827369,0.16901905236928008,0.47784043982353647,0.45842796085543824,0.1561476898530937,0.37607115294410076,0.2619035926395372,0.46530838399037616,0.4821060259907313,0.46917792272507736,0.09786200740871348,0.4799461716794223,0.341563528732522,0.3963902906940544
firstorder_Median,0.02736407455414659,0.22196627204882374,0.27871643289639625,0.26757803371417316,0.3562560784401926,0.32225780409536325,0.3607425783600297,0.26757680218567576,0.13392304467641694,0.8124930621454396,0.9657282713480296,0.27211563804408295,0.2799000426436883,0.710592890280442,0.3260056308104649,0.8756711224027486,0.7066456136828317,0.9991700182270344,1.0,0.055440223296486686,0.6572862306381083,0.7082424817487896,0.999183877326319,0.27211563804407524,0.2543434148052428,0.6190605118062764,0.336103473443328,0.5474163657097392,0.5702552429215338,0.48988161244276995,0.6052123923429688,0.4841629430553689,0.4785255790796931,0.49164758291512917,0.4714382828224639,0.46833579289936333,0.4881803857825382,0.48150513699892045,0.5649142276661151,0.5431677587644506,0.468818587519983,0.2518329165341778,0.019246820443919267,0.07872308638982889,0.449122763374153,0.0789173309741314,0.25290341323086896,0.44561314449396355,0.3836718308809069,0.10832955846880869,0.2450189162024942,0.3665373901921624,0.2823019022442807,0.4851476628181225,0.49815797016258323,0.46094680484663225,0.11664451606284261,0.1293447520746474,0.4651541204895016,0.46659243807849726,0.04537281621564902,0.24576217215443227,0.5887540253512179,0.4692604156414503,0.4840005589992361,0.13897634740275042,0.25179554383363373,0.38378324031959204,0.28384942397363344,0.4759324056783514,0.4432604822537512,0.10977342791415841,0.11220281107142556,0.4593679387123924,0.22182536093005595,0.47031618259918906,0.4720325723115149,0.4763942534552366,0.47237337322257855,0.21550685507241002,0.1598422407146027,0.07881959680766563,0.24312862529769633,0.4503053021289484,0.25178182263818216,0.18926757267408376,0.6186923665201881,0.1632678455303853,0.47883871051279153,0.46445857217152287,0.14925014350860366,0.38985375772373215,0.2842967202315074,0.47251327046126795,0.4981213218383717,0.46897765906792804,0.10955091683610599,0.4815440347172555,0.334669378751744,0.40209461474743796
firstorder_Minimum,0.1664888456054932,0.3586432178479741,0.3807390382429486,0.3893938303674765,0.4031572993153861,0.4307949908381411,0.25311446879436156,0.3893945442400869,0.2695184987203408,0.4950813494618873,0.14611816731686977,0.3888261993287977,0.25918185846676944,0.5082097875033574,0.3467657285194586,0.35250012726754887,0.5215535339183874,0.06573451633163792,0.055440223296486686,1.0,0.6867493128484037,0.5120970832973212,0.0651992801128508,0.3888261993287921,0.31914227909907117,0.5369710099889513,0.3772712427337384,0.40015476211178613,0.23663378350819944,0.6104627312467832,0.4282876291643674,0.6711927845307964,0.7146722406432526,0.6092960811080355,0.729301062562336,0.7352227683409646,0.6197614419214628,0.6828143128675632,0.5206402075580037,0.3637798313139061,0.7336405552200906,0.3361570019426781,0.5477687997378392,0.6181563658966425,0.6377043721627516,0.5236959528850783,0.33453899487388156,0.06986463545516312,0.021628632816179154,0.29362579837581115,0.3241889738460474,0.05134310637178882,0.3298119027961991,0.7001651355437326,0.6858645386620816,0.528702920229608,0.3692623982107943,0.17220186932855286,0.7103584230647085,0.7187437216300736,0.03296859881556396,0.5194604138464466,0.3730228632560597,0.722968507435435,0.6845140386500495,0.3583758388385624,0.32060136374426357,0.0317075024664842,0.33498908079397016,0.7237325606829194,0.5967537825422375,0.06903157597275028,0.37130545448282387,0.02269475581628423,0.3208725772191671,0.7239704610177274,0.7245368784488366,0.7226380654679357,0.7249920052788502,0.22782780450395354,0.4297020612419382,0.14204289818985805,0.2604390830680349,0.6331609678078987,0.6028200083264312,0.14792241604003292,0.3719034534230265,0.21860763807852707,0.6925386520184974,0.7417170321632481,0.3789404460227046,0.024769052099355246,0.33669434061191045,0.7378950457245304,0.7305895588263234,0.5830886899844453,0.3706361687014289,0.7107997403654451,0.527994313505544,0.6569564530568578
firstorder_Range,0.14317964219657506,0.4683120321904486,0.5258065462368023,0.5266777858505619,0.5831841163941517,0.5809748619236362,0.4744566016584222,0.526677587458527,0.2981456554952717,0.22256295847455282,0.7888462672926364,0.5292029824199828,0.03413128860072132,0.8665740394342931,0.04884849790662495,0.9223154956178001,0.8762848240848765,0.6555764219084413,0.6572862306381083,0.6867493128484037,1.0,0.8675550328999624,0.6559534147183452,0.5292029824199826,0.08499947327348291,0.8025247687310094,0.34483188434336803,0.6289158724898577,0.5321018557493603,0.8348263175183528,0.7653398151183636,0.8689886642174207,0.8875369826626749,0.8349071986163143,0.887996030427075,0.8860652998426897,0.8398173579824928,0.8739781541406773,0.7694669317997598,0.6634352284778717,0.8866041980352226,0.2491367782487737,0.4107773678756912,0.5433943946982402,0.8043952080766065,0.34713220975269354,0.24889537399309175,0.23805588706294006,0.19085154485446612,0.3568773903428646,0.09877448541862499,0.15550075046747233,0.2637595893389376,0.844507116059342,0.7951478273909363,0.7581372922389036,0.23104078994614333,0.2778647266947245,0.869320379315669,0.8729152338470422,0.17621851439884206,0.4540693555554109,0.6676147964836985,0.8753712231587429,0.8263063783574206,0.4238844044003554,0.08865741757120589,0.18324004254673854,0.26907502705020564,0.8728939288061858,0.6187229725786056,0.1597089832403891,0.22561183674065338,0.30453403570659665,0.44857604754372765,0.8757743690486974,0.875286176833156,0.8713121499056004,0.8756000800234617,0.13550903394918484,0.307642634709586,0.23980185029222129,0.3951860176354885,0.8192482488164211,0.6697178433187355,0.2728851108460731,0.700168818734744,0.3319718235914995,0.8793572769705879,0.8817260703001762,0.4453017050075603,0.19302065448232628,0.2707843371522316,0.879266051816655,0.8351284546634042,0.8206235759817309,0.22211333160005262,0.8891416264881709,0.7382297580122794,0.7151600764232235
firstorder_RobustMeanAbsoluteDeviation,0.07925854417526626,0.3743538226294853,0.4181861488634039,0.4091088198248194,0.510845597566593,0.5156818902910654,0.38856309784595805,0.4091084092421659,0.2851084872029716,0.17046168726048885,0.8634103380837025,0.412289708057106,0.4346693998226817,0.9998932263679203,0.36534405057563385,0.8446544896189724,0.9994840918974223,0.6983899982955533,0.7082424817487896,0.5120970832973212,0.8675550328999624,1.0,0.6988951656615883,0.412289708057106,0.3693749651732402,0.9666839243801434,0.4106614704259376,0.896064289116907,0.8607606940149642,0.592883144799198,0.7837927057831402,0.638915853288009,0.6886180308350434,0.5967397878867661,0.7046212356255119,0.7181333630114473,0.5979294509222647,0.6478539284315674,0.9065413156532157,0.7539552791403736,0.7138767878040951,0.28519812510541687,0.00010244984632857606,0.13573537549361914,0.611840282003145,0.046552120375005765,0.28573383963595816,0.6299532761100766,0.640497847230066,0.14874549906813678,0.3638754200009358,0.613055993776503,0.34905264496598776,0.8104964340562187,0.82684410475081,0.7966763358076446,0.05536082463658376,0.16019431907585646,0.6790524557862954,0.699604478208946,0.021128708527032844,0.253691941068121,0.9012328661349539,0.7148084052222595,0.82268367850964,0.208027007171225,0.36770990563371436,0.63479721790075,0.3534589558897091,0.7518321012600363,0.6438937201240004,0.2841296074275526,0.053282941953042465,0.7089330673995673,0.3241166962867446,0.7202994591455631,0.7311982284063338,0.7563427372737203,0.7319722780048604,0.2396047869655698,0.12719097662090117,0.0929744203495444,0.26167701189099724,0.5835734791913999,0.28857445870783055,0.1969641692168794,0.9057021289728077,0.22027606766813404,0.6500202629657588,0.7380762162521869,0.2280116671126714,0.6423421604589086,0.35475756586359686,0.7645461269419038,0.8016453119695792,0.7774836117765478,0.050808006791779166,0.6816602993279405,0.5211732534553035,0.48793867615949604
